@relation 'cfx_acdc_prediction_change-weka.filters.unsupervised.attribute.Remove-R1,9-10-weka.filters.supervised.instance.SMOTE-C2-K5-P1550.0-S1-weka.filters.supervised.instance.SMOTE-C3-K5-P11300.0-S1'

@attribute label {a,b,c}
@attribute Logical_Dependency numeric
@attribute Link_Overload numeric
@attribute Unused_Interface numeric
@attribute Brick_Functionality_Overload numeric
@attribute Clone_Comp numeric
@attribute Sloopy_Delegation numeric

@data
a,1,0,0,0,0,0
a,1,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,1,1
a,0,0,0,0,0,0
a,1,0,0,1,1,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
b,1,0,0,1,0,0
a,0,1,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,0,0,1
a,0,0,0,0,1,0
a,1,0,0,1,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,1,0,0,1,0,0
a,1,0,0,1,0,0
a,0,1,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,1,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,1,0
a,0,0,0,0,0,0
a,1,0,0,0,1,0
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,1,0,0,1,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,1
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,1,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,1,0,0,0,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,1,0,0,1,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
c,1,0,0,1,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,0,1,0,0,0,0
a,1,0,0,0,0,0
b,1,0,0,1,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,1,0,0,0,0,0
a,0,0,0,1,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,0,0,0,1,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,1,0,0,0,0
a,0,0,0,0,0,0
b,1,0,0,0,1,0
c,1,0,0,1,0,1
a,1,0,0,1,1,0
a,0,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,1,0
a,1,0,0,1,0,1
a,1,0,0,1,0,0
a,0,0,0,1,0,0
a,1,0,0,1,0,0
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,1,0
a,0,0,0,0,0,0
a,0,1,0,0,0,0
a,1,0,0,1,1,0
a,1,0,0,0,1,0
a,1,0,0,1,0,1
a,1,0,0,0,1,0
a,1,0,0,1,0,0
a,1,0,0,1,0,0
a,0,1,0,0,0,0
a,1,1,0,1,0,1
a,0,0,0,0,0,0
b,1,0,0,1,1,0
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,1
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,1,0,0,0,0,0
a,1,1,0,1,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,1,0,0,0,1,0
a,0,0,0,0,0,1
a,1,0,0,1,1,1
b,0,0,0,0,0,0
a,1,0,0,1,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
b,1,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,1,0,0,1,0,0
a,1,0,0,1,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,1,0
a,1,0,0,0,0,0
a,1,1,0,1,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
b,0,0,0,0,0,1
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,1,0,0,0,0
a,1,0,0,1,0,0
a,1,0,0,0,0,1
a,1,0,0,0,1,1
a,1,0,0,0,0,0
a,1,1,0,1,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,1,0,0,1,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,1,0,0,1,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,1,0
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,1,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,1,0,0,0,1,0
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,1,0,0,1,1,1
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,1,0,0,1,1,0
a,1,0,0,1,1,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,0,0,0,0,0,0
a,1,0,0,1,1,1
a,0,0,0,0,0,0
a,0,1,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,1,0,0,1,0
a,0,1,0,0,0,0
a,1,0,0,0,0,0
a,1,0,0,1,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,1,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,1,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,0,1,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,0,0
a,1,0,0,0,1,0
a,1,0,0,1,0,0
a,1,0,0,0,1,1
a,0,1,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,1,0
a,1,0,0,1,0,1
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,0,0,0,0,0,0
a,1,0,0,1,1,0
a,0,0,0,0,0,1
a,0,0,0,0,0,0
a,1,0,0,0,1,0
